"Geneid","withDOX_1_S4","withDOX_2_S5","withDOX_3_S6","woDOX_1_S1","woDOX_3_S3","woDOX_2_S2"
"Gm37605",0,0,0,0,0,0
"Gm26435",0,0,0,0,0,0
"Snx19",1211,1289,1318,792,1309,1305
"Adamts15",1,2,0,0,0,0
"Adamts8",1,2,1,0,0,0
"Zbtb44",1566,1590,1543,945,1580,1728
"Gm17508",2,2,0,2,0,5
"St14",1,0,0,0,1,1
"Gm16071",0,0,0,0,0,0
"Aplp2",3211,3540,3062,2848,4429,4598
"Gm7244",0,0,0,0,0,0
"Prdm10",285,306,279,203,311,311
"Nfrkb",681,791,731,474,718,744
"Tmem45b",3,2,2,0,5,2
"Barx2",0,0,1,0,0,0
"Gm3756",1,1,0,0,0,3
"Gm44453",1,0,0,0,0,1
"Arhgap32",2497,2522,2615,1435,2489,2262
"Kcnj5",0,0,0,0,0,0
"Kcnj1",0,0,0,0,0,0
"Fli1",23,24,28,38,48,61
"Gm22060",0,0,0,0,1,0
"Gm38292",2,0,0,1,1,1
"Gm38346",0,0,0,1,2,2
"Gm27201",1,0,0,2,0,0
"Gm37474",0,1,1,2,0,5
"Gm37082",1,2,0,1,1,2
"Gm27163",0,0,1,0,0,0
"Ets1",3447,3486,3494,2213,4000,3702
"Gm27240",28,47,37,29,38,56
"Gm3331",0,2,1,0,0,4
"Gm37167",0,0,0,0,0,0
"Gm27162",0,0,0,0,0,0
"Gm37192",0,1,0,0,0,0
"Gm27166",0,1,0,0,0,0
"Gm37758",0,0,0,0,0,1
"Gm10698",15,14,11,8,16,7
"Gm25439",0,0,0,0,0,0
"Gm27165",0,0,0,0,0,0
"Gm27164",0,0,0,0,0,0
"7630403G23Rik",0,0,0,0,0,0
"Gm27161",0,0,0,0,0,0
"Gm38354",0,0,0,0,0,0
"Kirrel3",67,73,110,167,193,187
"Gm38217",2,5,1,6,9,13
"Gm37038",4,0,5,5,6,6
"Gm26662",6,0,2,1,6,9
"Kirrel3os",5,7,6,9,9,16
"Gm23702",1,0,0,0,0,0
"St3gal4",801,783,891,576,1138,950
"4930581F22Rik",194,184,187,114,204,181
"Dcps",608,617,601,358,590,604
"Gm24262",0,0,3,0,1,2
"Tirap",363,360,379,278,557,486
"Srpr",2434,2450,2317,1439,2210,2294
"Foxred1",488,571,568,302,536,519
"Fam118b",335,344,384,230,454,358
"Rpusd4",227,236,211,151,256,228
"Gm5614",0,0,0,1,0,0
"2610105M22Rik",0,0,0,0,0,0
"Cdon",966,1005,698,375,499,628
"Gm25630",1,0,1,0,3,1
"Gm24188",1,3,3,3,0,3
"Gm1113",1,2,1,0,1,0
"Ddx25",0,1,0,0,1,1
"Pus3",345,389,368,215,357,367
"Hyls1",753,781,802,483,834,829
"Pate2",17,14,22,8,14,10
"Gm6762",1,1,2,0,3,2
"Gm10105",0,0,1,0,0,0
"Pate4",6,1,3,2,1,2
"Pate3",4,0,2,0,1,5
"Pate1",4,1,7,0,1,3
"Gm17677",0,0,0,0,0,0
"Gm17727",0,0,0,0,0,0
"Gm27235",0,0,0,0,0,0
"D730048I06Rik",0,0,0,0,0,0
"Gm36974",1,0,0,0,0,0
"9230110F15Rik",0,0,0,0,0,0
"Gm3428",0,0,0,1,0,0
"9230113P08Rik",0,0,0,0,0,0
"Gm27187",0,0,0,0,0,0
"Gm5916",0,0,0,0,0,0
"Gm3434",0,0,0,0,0,0
"Gm3867",0,0,0,0,0,0
"Gm7257",0,0,0,0,0,0
"Gm9513",0,0,0,0,0,0
"Gm27160",0,0,0,0,0,0
"Gm5615",0,0,0,1,0,1
"Gm27218",0,0,0,0,0,0
"Gm17689",0,1,0,0,0,0
"A630095E13Rik",3,7,5,5,7,8
"1700027I24Rik",2,0,0,0,2,0
"Acrv1",7,5,6,3,3,4
"Chek1",842,808,910,490,900,817
"Stt3a",6707,6747,6524,3551,6117,6084
"Gm26787",75,83,90,63,87,79
"Ei24",849,873,979,575,1038,929
"Gm27219",1,4,7,8,12,10
"Fez1",1105,995,929,494,705,782
"Pknox2",2,2,3,13,3,10
"Gm3896",1,0,0,0,0,0
"n-R5s82",0,0,0,0,0,0
"Gm25273",0,0,0,0,0,0
"Tmem218",117,123,88,54,96,72
"Slc37a2",61,75,67,33,72,50
"Gm10177",14,16,10,14,10,17
"Ccdc15",135,169,178,109,151,157
"Hepacam",0,0,1,0,0,0
"Robo4",1,0,0,1,0,0
"Robo3",4,7,4,3,0,1
"Msantd2",434,436,458,273,424,507
"Esam",18,15,9,7,6,12
"Vsig2",6,2,7,5,5,3
"Nrgn",4,4,5,6,6,4
"Spa17",21,37,17,23,9,25
"Siae",730,818,649,348,538,595
"Tbrg1",2892,3149,2839,1771,2675,2685
"Panx3",1,1,0,0,2,3
"Gm8343",1,0,1,0,0,0
"Tpt1-ps5",0,2,3,0,4,0
"Olfr160",0,0,0,0,0,0
"Olfr874",0,0,0,0,0,0
"Olfr875",0,0,0,0,0,0
"Olfr876",0,0,0,0,0,0
"Gm24764",0,0,0,0,0,0
"Olfr877",0,0,0,0,0,0
"Olfr145",0,0,0,0,0,0
"Olfr878",0,0,0,0,0,0
"Olfr881",0,0,0,0,0,0
"Olfr883",0,0,0,0,0,0
"Olfr884",0,0,0,0,0,0
"Olfr885",0,0,0,0,0,0
"Olfr887",0,0,0,0,0,0
"Olfr888",0,0,0,0,0,0
"Olfr889",0,0,0,0,0,0
"Olfr890",0,0,0,0,0,0
"Olfr891",0,0,0,0,0,0
"Gm17798",0,0,0,0,0,0
"Olfr892-ps1",0,0,0,0,0,0
"Olfr893",0,0,0,0,0,0
"Olfr894",0,0,0,0,0,0
"Olfr143",0,0,0,0,0,0
"Olfr895",0,0,0,0,0,0
"Olfr25",0,0,0,0,0,0
"Olfr898",0,0,0,0,0,0
"Olfr250",0,0,0,0,0,0
"Olfr251",0,0,0,0,0,0
"Olfr147",0,0,0,0,0,0
"Olfr901",0,0,0,0,0,0
"Olfr902",0,0,0,0,0,0
"Olfr904",0,0,0,0,0,0
"Olfr905",0,0,0,0,0,0
"Olfr906",0,0,0,0,0,0
"Olfr907",0,0,0,0,0,0
"Gm23271",0,0,0,0,0,0
"Olfr908",0,0,0,0,0,0
"Olfr911-ps1",0,0,0,0,0,0
"Olfr910",0,0,0,0,0,0
"Olfr912",0,0,0,0,0,0
"Olfr913",0,0,0,0,0,0
"Olfr914",0,0,0,0,0,0
"Olfr916",0,0,0,0,0,0
"Olfr917",0,0,0,0,0,0
"Olfr918",0,0,0,0,0,0
"Olfr919",0,0,0,0,0,0
"Vwa5a",2028,2140,1499,1174,1479,1954
"Olfr920",13,5,1,5,7,8
"Olfr921",0,0,0,1,0,0
"Olfr922",0,0,0,0,0,0
"Olfr923",0,0,0,0,0,0
"Olfr924",0,0,0,0,0,0
"Olfr26",0,0,0,0,0,0
"Olfr926",0,0,0,0,0,0
"Olfr930",0,0,0,0,0,0
"Olfr933",0,0,0,0,0,0
"Olfr934",0,0,0,0,0,0
"Olfr935",0,0,0,0,0,0
"Olfr146",0,0,0,0,0,0
"Olfr936",0,0,0,0,0,0
"Gm25529",0,0,0,0,0,0
"Olfr937",0,0,0,0,0,0
"Gm25032",0,0,0,0,0,0
"Olfr938",0,0,0,0,0,0
"Olfr27",0,0,0,0,0,0
"Olfr943",0,0,0,0,0,0
"Olfr944",0,0,0,0,0,0
"Olfr1537",0,0,0,0,0,0
"Olfr945",0,0,0,0,0,0
"Olfr948",0,0,0,0,0,0
"Olfr951",0,0,0,0,0,0
"Olfr952",0,0,0,0,0,0
"Olfr954",0,0,0,0,0,0
"Olfr955",1,0,0,0,0,0
"Olfr44",0,0,0,0,0,0
"Olfr957",3,2,0,0,1,1
"Gm24278",0,0,0,0,0,0
"Olfr958",0,0,0,0,0,0
"Olfr959",0,0,0,0,0,0
"AW551984",1625,1708,1128,896,976,1343
"Olfr148",0,0,0,0,0,0
"Olfr960",0,0,0,0,0,0
"Olfr961",0,0,0,0,1,0
"Olfr963",0,0,0,0,0,0
"Olfr964-ps1",0,0,0,0,0,0
"Olfr149",0,0,0,0,0,0
"Olfr965",0,0,0,0,0,0
"Olfr150",0,0,0,0,0,0
"Olfr967",0,0,0,0,0,0
"Olfr968",0,0,0,0,0,0
"Olfr969",0,0,0,0,0,0
"Olfr970",0,0,0,0,0,0
"Olfr971",0,0,0,0,0,0
"Olfr972",0,0,0,0,0,0
"Olfr229",0,0,0,0,0,0
"Olfr974",0,0,0,0,0,0
"Olfr975",0,0,0,0,0,0
"Olfr976",0,0,0,0,0,0
"Olfr978",0,0,0,0,0,0
"Olfr979",0,0,0,0,0,0
"Olfr980",0,0,0,0,0,0
"Olfr981",0,0,0,0,0,0
"1700001J11Rik",1,2,2,0,1,0
"Olfr982",0,0,0,0,0,0
"Olfr983",0,0,0,0,0,0
"Olfr984",0,0,0,0,0,0
"Olfr985",0,0,0,0,0,0
"Tmem225",0,0,0,0,0,0
"Olfr986",0,0,0,0,0,0
"Zfp202",241,183,211,138,245,243
"Scn3b",3,2,2,1,1,3
"Gramd1b",502,535,560,226,359,335
"1700110K17Rik",17,29,22,14,26,29
"Gm17540",0,0,0,0,0,0
"Gm21915",0,0,0,0,0,0
"Clmp",2403,2519,2448,1488,2445,2305
"Gm16095",5,3,11,1,4,7
"Gm16096",632,659,653,399,602,594
"Hspa8",24319,23318,25642,17389,30519,28140
"Snord14c",52,47,54,17,64,54
"Snord14d",32,23,30,11,35,25
"Snord14e",38,43,33,32,62,38
"Bsx",0,0,0,0,0,0
"Jhy",0,0,0,0,0,0
"Crtam",1,0,0,0,0,0
"Ubash3b",132,157,152,90,150,142
"1700063D05Rik",0,1,1,0,0,0
"Gm25401",2,2,0,2,3,1
"2610203C20Rik",3359,3710,3820,3021,4351,5028
"Mir100",4,9,5,4,9,11
"Mirlet7a-2",13,6,8,9,12,6
"Gm28119",239,189,211,162,297,349
"Mir125b-1",8,8,9,8,9,7
"Gm8707",3,1,2,1,1,1
"Sorl1",1,3,3,2,1,4
"Gm16214",0,0,0,0,1,0
"Sc5d",2021,2054,1685,1175,1629,1874
"Gm26272",0,0,0,0,0,0
"Tecta",2,4,3,3,3,4
"Tbcel",606,627,519,322,519,516
"Gm44311",28,29,18,14,23,19
"Gm16322",0,0,0,0,0,0
"Grik4",0,0,0,0,2,1
"Gm24420",0,0,0,0,0,0
"Gm27509",0,0,0,0,0,0
"Arhgef12",3749,3571,3674,1991,3245,3229
"Tmem136",0,1,1,0,1,1
"Pou2f3",3,4,3,2,1,3
"Oaf",3359,3704,3830,2254,4365,3585
"D630033O11Rik",36,31,37,6,17,24
"Trim29",3,7,6,0,0,2
"Gm28215",0,0,0,0,0,0
"Nectin1",1316,1448,1501,428,930,680
"Gm3898",0,0,0,0,0,0
"Gm23326",0,0,1,0,1,0
"Thy1",4172,4428,4007,2967,3744,4148
"Rnf26",818,806,734,471,743,739
"Usp2",602,614,532,313,423,485
"Mfrp",58,67,62,41,57,67
"C1qtnf5",33,36,29,23,28,33
"Gm20444",20,21,16,13,16,16
"Gm26737",655,706,653,292,391,449
"Gm10687",7,4,3,1,2,4
"Mcam",88,86,92,30,35,53
"Cbl",1326,1305,1514,992,1760,1629
"Ccdc153",0,0,0,0,0,0
"Pdzd3",11,4,5,8,6,9
"Nlrx1",0,2,0,0,1,1
"Abcg4",8,18,16,6,14,11
"Hinfp",318,357,343,210,334,275
"C2cd2l",169,203,200,130,199,187
"Dpagt1",494,548,518,338,566,487
"H2afx",1889,1884,1643,1550,1993,1860
"Gm44335",487,494,408,563,608,520
"Hmbs",911,879,839,560,952,870
"Vps11",811,922,798,499,816,749
"Gm22141",0,0,0,0,0,0
"Gm10080",4,5,2,1,4,7
"Hyou1",3543,3904,4029,2546,4252,3634
"Gm26306",0,0,0,0,1,0
"Slc37a4",229,254,239,96,154,167
"Mir7085",1,2,2,1,0,1
"Trappc4",667,670,640,361,764,658
"Rps25",6874,7049,7027,4587,7823,7197
"Ccdc84",339,394,346,188,375,326
"Foxr1",0,0,0,0,0,0
"Upk2",0,0,1,0,0,1
"Gm9830",0,1,0,0,0,0
"Gm22540",1,0,0,0,3,2
"C030014I23Rik",105,144,94,59,84,84
"Bcl9l",1795,1842,1736,1121,1566,1450
"Cxcr5",16,18,15,5,18,18
"Ddx6",7524,6927,7282,5067,8556,8556
"Treh",13,8,11,9,15,21
"Phldb1",2260,2383,2450,1717,2978,2419
"Gm24166",3,0,4,0,2,0
"Arcn1",5531,5380,4994,3180,5103,5335
"Ift46",976,1159,1055,673,1042,1078
"Tmem25",3,10,5,9,8,6
"Ttc36",5,6,4,7,5,5
"Kmt2a",3275,3022,3165,2459,3756,3705
"Gm26249",0,0,0,0,0,0
"Atp5l",21,28,27,25,26,26
"Ube4a",1581,1466,1463,933,1598,1627
"Cd3g",0,0,0,0,0,0
"Cd3d",0,0,0,0,0,0
"Cd3e",0,0,0,0,0,0
"Mpzl2",0,0,0,0,0,0
"Mpzl3",0,0,1,0,0,0
"Amica1",0,0,0,0,0,0
"Gm10684",0,0,0,0,0,0
"Scn2b",0,0,0,1,0,0
"Scn4b",0,0,0,0,0,0
"Tmprss4",0,0,0,0,0,0
"Gm17099",0,0,0,0,0,0
"BC049352",0,0,0,0,0,0
"Il10ra",0,0,0,0,0,0
"Gm20612",0,0,0,0,0,0
"Mir7086",0,0,0,0,0,0
"1700003G13Rik",0,0,0,0,0,0
"Tmprss13",0,1,0,0,0,0
"Fxyd6",0,0,0,0,0,0
"Fxyd2",0,0,0,0,0,0
"4833428L15Rik",0,0,0,0,0,0
"Dscaml1",0,0,2,0,0,0
"Gm22069",0,0,0,0,0,0
"Cep164",1795,1853,1747,1032,1593,1411
"Gm7286",0,0,0,1,1,0
"Bace1",2605,2725,2495,1379,2202,2058
"Gm16536",258,267,233,136,239,220
"Rnf214",905,1008,935,633,887,931
"Gm24646",0,0,0,0,0,1
"Pcsk7",625,700,586,357,664,587
"Tagln",248,296,330,324,717,503
"Sidt2",1297,1512,1359,780,1503,1306
"Mir7087",1,0,0,0,2,1
"Pafah1b2",5203,5254,5304,2462,4343,4093
"Sik3",1345,1381,1329,711,1228,1099
"Apoa1",1,1,0,0,1,2
"Apoc3",0,0,0,0,0,1
"Apoa4",0,0,0,0,0,0
"Gm10680",0,0,0,0,0,0
"Apoa5",0,1,0,0,0,0
"Zpr1",940,1005,1134,634,1154,1070
"Bud13",345,344,311,254,364,365
"4931429L15Rik",0,0,0,1,0,0
"4930448E22Rik",0,0,0,0,0,0
"Gm22659",0,0,0,0,0,0
"Gm22805",0,0,0,0,0,0
"2900052N01Rik",0,0,0,0,0,0
"Gm4791",0,0,0,0,0,0
"RP23-235J18.1",0,0,0,0,0,0
"Gm22286",0,0,0,0,0,0
"Cadm1",0,0,0,0,0,0
"Nxpe2",11,16,18,13,14,12
"Nxpe4",351,344,365,193,345,328
"Nxpe1-ps",7,3,7,0,5,3
"Gm5616",1,0,0,0,1,0
"Rexo2",1484,1480,1565,1078,1713,1838
"Rbm7",1420,1402,1499,813,1535,1473
"Gm5617",66,84,45,42,51,60
"Gm23653",0,0,0,0,0,0
"Nnmt",9,13,9,2,3,5
"Zbtb16",0,0,0,0,0,0
"Htr3a",0,0,0,0,0,0
"Htr3b",0,0,0,0,0,0
"Usp28",591,591,547,332,661,675
"Cldn25-ps",0,0,0,0,0,0
"1700042D02Rik",0,0,0,0,0,0
"Zw10",742,802,718,470,869,739
"Tmprss5",1,1,3,1,3,0
"Gm4894",0,0,0,0,0,0
"Drd2",0,0,0,0,0,0
"Ankk1",2,1,1,0,3,1
"Ttc12",159,219,155,142,186,200
"Ncam1",2172,1938,2026,2359,3501,3245
"Gm11149",210,163,165,197,278,262
"Gm25633",0,0,0,0,0,0
"Gm8907",4,5,1,2,1,3
"Rpl10-ps3",1,1,2,3,2,3
"Plet1os",1,1,2,0,3,0
"Plet1",5,1,2,2,0,1
"Pts",332,367,268,168,231,278
"Bco2",10,12,9,4,15,9
"Tex12",4,6,5,1,1,8
"Il18",167,187,147,92,91,146
"Sdhd",2037,2202,2037,1009,1998,1749
"Timm8b",639,741,709,372,677,674
"AU019823",689,665,695,386,693,708
"Pih1d2",37,63,48,21,36,46
"Dlat",1854,1852,1913,1138,2151,2243
"Dixdc1",1096,1155,1220,697,1096,1226
"2310030G06Rik",4,3,2,0,3,4
"Hspb2",18,17,11,6,10,9
"Cryab",1172,1341,1631,917,2202,1700
"1110032A03Rik",215,251,223,143,230,206
"Fdxacb1",159,165,148,88,175,129
"Alg9",451,513,472,332,591,540
"Ppp2r1b",1564,1582,1618,1205,2048,1971
"Gm25558",0,3,2,3,2,5
"Sik2",1069,1125,1058,824,1241,1232
"Layn",1170,1216,1081,834,1367,1429
"4833427G06Rik",66,81,70,44,85,80
"Mir34c",0,1,0,0,1,0
"Mir34b",0,1,0,0,0,1
"Btg4",0,2,2,0,0,1
"RP23-281F13.1",6,4,9,3,6,4
"Pou2af1",0,1,1,0,0,2
"Gm684",66,69,60,50,89,109
"2010007H06Rik",22,17,12,16,24,37
"1810046K07Rik",0,0,2,0,1,2
"Gm7293",4,1,1,1,2,2
"Arhgap20",13,12,16,11,8,9
"Arhgap20os",2,1,3,5,1,1
"Fdx1",530,509,470,289,354,418
"Gm6981",6,7,13,6,7,7
"Rdx",6503,6700,6662,4042,6480,6538
"Gm27686",0,0,0,0,0,0
"Zc3h12c",603,677,660,504,811,840
"Mir6244",29,28,28,29,51,52
"Gm25562",0,0,0,0,0,0
"AI593442",0,1,0,0,0,0
"Gm22242",0,0,0,0,0,0
"Ddx10",1386,1366,1340,1106,1494,1700
"4930510E17Rik",0,0,0,0,0,0
"Exph5",13,9,16,5,4,7
"Kdelc2",1543,1579,1363,1141,1650,1833
"Mir130c",156,165,152,121,155,211
"4930550C14Rik",16,5,5,5,4,5
"Atm",2153,2036,2271,1247,2392,2334
"Npat",1468,1438,1592,966,1744,1747
"Acat1",2754,2768,2348,1533,2160,2317
"Cul5",2401,2365,2519,1636,2667,2667
"Gm22304",2,5,0,4,3,1
"Gm16124",45,48,29,26,45,36
"Rab39",2,1,1,0,2,6
"Rps6-ps3",1,0,0,0,2,0
"Slc35f2",0,0,0,0,0,0
"Sln",0,0,0,0,0,0
"Gm16380",0,0,0,0,0,0
"Elmod1",0,0,0,0,0,0
"Tnfaip8l3",0,0,0,0,0,0
"Cyp19a1",0,0,0,0,0,0
"Gldnos",0,0,0,0,0,0
"Gldn",0,0,0,0,0,0
"Dmxl2",222,246,218,190,294,311
"Gm25980",0,0,0,0,0,0
"Sh2d7",3,1,0,0,2,0
"Cib2",7,16,8,6,8,11
"Idh3a",1520,1487,1607,977,1827,1619
"Acsbg1",47,57,69,26,44,42
"Dnaja4",133,146,128,91,172,156
"Mir5710",3,2,1,0,0,0
"Wdr61",1357,1362,1261,755,1320,1305
"Crabp1",3827,3854,2656,1775,1861,2315
"Ireb2",2508,2460,2486,1545,2792,2693
"Hykk",185,220,179,124,210,219
"AY074887",154,175,152,74,161,146
"Psma4",3184,3137,3325,1968,3296,3361
"Chrna5",0,0,0,0,0,0
"Chrna3",0,0,0,0,0,0
"Chrnb4",2,5,0,0,2,3
"Ube2q2",676,640,689,457,687,721
"Fbxo22",808,797,816,534,997,839
"Nrg4",194,219,242,116,245,204
"Gm15625",1,0,0,0,0,0
"Tmem266",3,3,1,0,0,2
"Etfa",1077,1052,1081,687,1133,1154
"Isl2",27,16,18,11,21,23
"Gm17226",0,0,0,1,3,0
"Scaper",585,539,533,415,553,659
"Gm23407",0,2,0,1,0,0
"4930563M21Rik",2,7,3,1,5,4
"Rcn2",1975,1912,1932,1522,2560,2400
"Pstpip1",80,91,78,38,65,76
"Tspan3",3026,3130,2966,1194,2210,2147
"Peak1",3541,3560,3991,2955,5179,4762
"Gm24270",8,5,27,104,29,59
"Gm29322",7,8,10,7,11,13
"Peak1os",56,68,59,34,69,78
"Gm37842",10,12,15,6,23,24
"Gm36940",58,82,79,63,104,119
"Hmg20a",676,743,647,461,718,736
"Gm26868",0,0,0,0,0,0
"Lingo1",0,0,0,0,0,0
"Odf3l1",2,1,3,0,2,0
"Cspg4",5505,5651,5983,3385,6442,4909
"Snx33",743,798,651,537,812,823
"Imp3",544,589,533,363,626,552
"Snupn",158,137,162,102,186,175
"Ptpn9",1181,1240,1179,947,1602,1587
"Gm10658",110,132,116,97,171,162
"Sin3a",2444,2368,2460,1522,2509,2480
"2700012I20Rik",8,12,13,5,17,14
"Man2c1os",255,258,225,137,233,254
"Man2c1",1219,1393,1179,760,1178,1219
"Neil1",141,167,113,64,91,103
"Commd4",452,522,445,242,388,356
"1700041C23Rik",0,0,4,1,0,1
"Trcg1",46,31,47,32,29,40
"1700017B05Rik",1144,1294,1223,640,1192,941
"Gm5121",0,0,0,0,2,0
"Ppcdc",316,337,304,149,268,249
"Scamp5",330,353,296,185,373,313
"Gm6166",565,542,615,585,887,792
"Rpp25",0,1,1,1,0,1
"Cox5a",1264,1262,1315,712,1348,1134
"Gm26631",793,778,825,355,827,704
"Fam219b",519,493,445,288,472,434
"Mpi",337,398,439,265,483,433
"Scamp2",693,740,677,353,666,616
"Ulk3",184,168,168,92,163,155
"Cplx3",2,3,2,1,4,2
"Lman1l",7,8,11,2,10,4
"Csk",1367,1396,1482,773,1367,1177
"Cyp1a2",0,0,0,0,0,0
"Cyp1a1",16,22,56,1,6,2
"Edc3",775,762,730,516,782,732
"Clk3",781,836,788,506,736,680
"Gm17231",0,0,0,0,0,1
"Arid3b",0,1,2,4,0,4
"Ubl7",424,491,470,310,476,406
"Sema7a",123,122,154,74,100,95
"Gm17322",1,2,0,1,0,0
"Cyp11a1",1,0,0,0,0,0
"Ccdc33",0,1,0,1,0,2
"Gm16130",0,1,0,1,0,1
"Stra6",4,1,5,0,1,0
"Gm16131",0,0,0,0,0,0
"Islr",125,176,91,21,18,33
"Islr2",1,4,0,2,3,3
"1600029O15Rik",2,1,0,0,0,3
"Pml",1214,1462,1320,919,1560,1363
"Mir6385",5,9,9,14,12,9
"Stoml1",240,301,197,179,179,235
"Loxl1",4176,4353,3555,3878,4983,4939
"Tbc1d21",6,6,6,5,6,5
"1700072B07Rik",0,1,0,0,0,0
"4930461G14Rik",0,0,0,1,3,0
"6030419C18Rik",348,403,287,279,339,370
"Cd276",1139,1283,1135,731,1180,1144
"Gm10657",20,36,16,12,13,5
"Nptn",3724,4092,3984,1855,3441,3474
"Rec114",88,91,97,33,78,100
"Gm20620",0,0,1,0,1,0
"Hcn4",1,0,1,1,1,2
"Neo1",2183,2277,2607,1540,2944,2655
"Gm7589",0,0,5,1,4,3
"Adpgk",733,789,844,562,1079,916
"Bbs4",114,130,116,109,172,143
"Arih1",3083,3052,3192,1800,3054,3131
"Rps11-ps1",23,33,27,18,31,41
"Tmem202",53,33,60,15,10,18
"Hexa",3058,3479,3240,1494,2840,2493
"Celf6",0,0,1,0,3,1
"Parp6",347,402,334,280,442,444
"Pkm",39815,43153,42085,26571,48469,40985
"Gramd2",79,81,56,45,61,68
"Senp8",212,218,248,135,207,178
"Myo9a",3430,3105,3250,2185,3429,3559
"Gm7613",5,0,3,1,3,4
"Gm2735",4,2,0,0,4,2
"Nr2e3",1,0,0,2,0,0
"Gm7616",0,0,0,0,0,0
"Gm15507",0,1,0,0,0,0
"Thsd4",37,43,23,3,3,2
"Gm23668",0,0,1,0,0,0
"Gm22099",0,0,0,0,0,0
"Lrrc49",545,591,516,322,520,507
"B930082K07Rik",58,52,60,28,43,44
"Larp6",27,17,20,8,21,23
"1700036A12Rik",0,0,0,0,0,0
"Uaca",3314,3320,3640,2850,4993,4278
"Gm9869",196,211,231,192,391,316
"Gm10655",1,3,4,3,2,3
"Tle3",1512,1575,1437,1282,2048,1766
"Rplp1",17617,20605,17524,11526,22639,17283
"Kif23",2321,2324,2550,1515,2552,2294
"Paqr5",4,9,8,9,22,11
"Gm23221",0,0,0,0,0,0
"Glce",928,949,967,610,990,1004
"Mir5133",4,5,5,4,6,2
"Gm25603",0,0,0,0,0,0
"Spesp1",0,0,0,0,0,0
"Anp32a",1387,1426,1408,1072,1527,1574
"Coro2b",0,1,1,1,2,2
"n-R5s84",0,0,0,0,0,0
"Itga11",309,400,202,139,126,159
"Fem1b",3143,3252,3136,2089,3508,3517
"Gm26609",9,12,18,9,14,17
"Cln6",575,640,572,230,418,351
"Gm10653",85,114,60,33,58,54
"Calml4",160,183,85,35,34,41
"Pias1",802,755,773,435,758,688
"Gm24526",0,0,0,0,0,0
"Gm25064",2,0,0,0,0,0
"Skor1",1,2,0,0,0,0
"Map2k5",556,458,520,306,515,517
"2300009A05Rik",79,87,64,70,110,100
"Gm16759",47,55,36,40,53,48
"Iqch",10,15,10,3,4,12
"Gm25995",0,0,0,0,2,1
"Gm6257",10,12,16,15,24,15
"Aagab",939,930,855,481,926,815
"Smad3",1952,2082,1777,1371,2124,2161
"Smad6",338,363,453,191,400,281
"1700055C04Rik",0,0,0,0,0,0
"Gm25606",0,0,0,0,0,0
"1110036E04Rik",0,0,0,0,0,0
"Scarletltr",6,7,6,7,4,6
"Lctl",136,184,155,111,168,188
"Zwilch",841,963,890,470,846,822
"Rpl4",35279,35419,35053,24432,40489,38309
"Gm23344",8,5,11,2,10,13
"Snord16a",48,46,63,26,63,71
"Gm22571",21,28,11,6,31,19
"Gm23136",6,9,9,5,16,14
"Gm22455",12,21,16,12,18,20
"Snapc5",257,240,283,150,249,261
"Map2k1",1907,2031,2051,1007,1756,1598
"Gm24106",3,2,1,6,3,4
"Uchl4",32,16,24,19,20,30
"Tipin",1275,1239,1368,704,1258,1169
"Gm24289",0,1,2,0,2,3
"Dis3l",750,729,756,546,938,906
"Megf11",177,183,196,101,160,182
"Rab11a",2051,2097,2182,1153,2083,2011
"AC147560.1",426,369,380,195,340,337
"Dennd4a",1403,1269,1301,888,1533,1590
"Gm24347",2,0,2,0,0,1
"Slc24a1",27,17,15,23,30,42
"Vwa9",557,673,609,332,634,561
"Gm25640",4,0,0,2,1,1
"Hacd3",1697,1681,1697,816,1586,1542
"Dpp8",3404,3565,3557,2095,3454,3487
"Igdcc4",243,266,263,39,76,67
"Igdcc3",1,3,0,0,1,0
"Gm25313",11,10,10,5,6,4
"Rnu5g",12,11,12,12,17,14
"Parp16",109,113,117,58,93,103
"Cilp",2,1,3,0,2,3
"Clpx",863,829,905,550,895,937
"Gm16218",0,4,4,0,3,1
"Pdcd7",396,432,403,226,363,350
"Ubap1l",5,7,8,5,3,9
"Kbtbd13",0,0,0,0,0,0
"Rasl12",0,0,1,0,0,0
"Slc51b",0,0,0,0,0,0
"Mtfmt",228,204,214,130,228,186
"Spg21",1640,1647,1628,690,1289,1311
"Ankdd1a",0,2,1,1,2,0
"Plekho2",1188,1399,1286,748,1189,1227
"Pif1",444,447,481,319,541,458
"Rbpms2",2,2,3,0,2,1
"Oaz2",991,1029,928,635,967,984
"Zfp609",677,715,790,488,864,771
"Trip4",774,726,735,445,724,738
"n-R5s85",0,0,0,1,0,0
"Gm16073",3,1,1,1,2,2
"2810417H13Rik",2917,3136,3361,1706,3315,3116
"Gm23248",3,8,1,3,4,6
"Csnk1g1",1270,1316,1493,969,1682,1617
"Gm22657",2,1,1,1,1,5
"Ppib",3788,3826,3549,2589,4024,3927
"Snx22",2665,2853,2639,1885,2965,2759
"Snx1",1394,1499,1383,833,1312,1289
"Fam96a",1140,1308,1323,598,1159,1120
"Dapk2",1,0,0,0,0,0
"Herc1",3423,3026,2968,2209,3595,3549
"Gm23428",1,2,0,0,1,2
"Gm28379",198,172,178,125,233,222
"Fbxl22",113,108,106,67,124,127
"Usp3",967,1026,1039,523,887,926
"Gm15563",7,7,4,9,9,8
"Car12",1,1,0,0,1,0
"Aph1b",57,40,53,46,74,76
